%Meteorological observations taken at Ben Nevis Summit Observatory (1883-1904),,,,,
"%Latitude: 56.80N, Longitude: 5.00W, Elevation 1345m",,,,,
%Missing value: -9999,,,,,
,,,,,
Year,Month,Day,Precipitation (mm),Tmin (degC),Tmax (degC)
1885,10,31,3.25,-4.6,-2.2
1885,11,1,29.77,-3.9,2.4
1885,11,2,34.49,1.7,3.9
1885,11,3,35.48,-1.7,5.4
1885,11,4,22.83,-5.1,-2.8
1885,11,5,10.72,-6.2,-5
1885,11,6,14.88,-5.3,3.3
1885,11,7,17.75,2.2,3.4
1885,11,8,2.9,-0.9,2.3
1885,11,9,0,-2.9,1.6
1885,11,10,0,0.7,4.8
1885,11,11,0,-2.2,4.8
1885,11,12,0.08,-2.3,-1.1
1885,11,13,16.41,-3.3,-0.1
1885,11,14,4.72,-9.9,-3.6
1885,11,15,0,-9.8,-7.4
1885,11,16,0,-8.3,-3.4
1885,11,17,0,-5.6,1.1
1885,11,18,0,-5.3,3.8
1885,11,19,0,-6.5,-4.4
1885,11,20,0.33,-5.1,0.8
1885,11,21,0,-1.7,4.3
1885,11,22,0,1.2,4.4
1885,11,23,0,-6.1,0.9
1885,11,24,0.18,-6.6,-3.3
1885,11,25,0.3,-4.9,-3.2
1885,11,26,1.27,-4.4,-2.7
1885,11,27,34.98,-4.2,0.1
1885,11,28,2.51,-5.4,-3.3
1885,11,29,9.04,-5.1,1.1
1885,11,30,10.82,-3.4,-2.3
1885,12,1,16.61,-3.9,-1.1
1885,12,2,16.56,-6.6,-1.2
1885,12,3,51.05,-5.6,0.6
1885,12,4,70.97,-5.7,0.6
1885,12,5,0.25,-9.4,-5.6
1885,12,6,0,-12.8,-9.9
1885,12,7,0.05,-11.7,-8.9
1885,12,8,0,-11.6,-9.4
1885,12,9,0.69,-11.2,-4.3
1885,12,10,0,-12.6,-8.1
1885,12,11,13.03,-7.7,-1.2
1885,12,12,135.64,-2.1,0.2
1885,12,13,89.33,-0.1,1.8
1885,12,14,21.49,-1,1.3
1885,12,15,1.04,-1.3,0
1885,12,16,40.11,-0.2,3.2
1885,12,17,0.58,1.6,5.5
1885,12,18,0,4.3,6.1
1885,12,19,0,-3.3,5.5
1885,12,20,1.32,-3.3,-0.4
1885,12,21,6.38,-4.3,-0.8
1885,12,22,0.43,-8.3,-4.3
1885,12,23,1.85,-7.3,-0.5
1885,12,24,6.1,-0.6,4.3
1885,12,25,10.69,-2.8,-0.1
1885,12,26,0.74,-3.8,-0.7
1885,12,27,39.67,-2.7,-0.5
1885,12,28,35.36,-9.6,-2.1
1885,12,29,1.52,-13.1,-8.8
1885,12,30,26.9,-8.9,0.5
1885,12,31,29.54,0,2.2
1886,1,1,112.9,-0.6,2.8
1886,1,2,18.47,-4.8,-1.6
1886,1,3,47.02,-6.2,1.7
1886,1,4,8.33,-9.3,-5.7
1886,1,5,6.65,-11.6,-6.2
1886,1,6,0,-12.1,-10.6
1886,1,7,6.81,-12.1,-4.6
1886,1,8,1.96,-11.6,-10.1
1886,1,9,0.03,-11.2,-5.2
1886,1,10,5.82,-5.6,0
1886,1,11,1.57,-9.3,-2.8
1886,1,12,6.12,-8.2,0.4
1886,1,13,12.22,-7.8,-0.2
1886,1,14,31.95,-8.6,0
1886,1,15,13.89,-8.2,-2.1
1886,1,16,7.65,-8.4,-6.3
1886,1,17,11.76,-10.8,-7.1
1886,1,18,0,-11.9,-9.4
1886,1,19,1.12,-11,-6
1886,1,20,0.03,-8.3,-6
1886,1,21,0.2,-7.7,-6.1
1886,1,22,0,-8.9,-6.1
1886,1,23,0,-8.8,-5.6
1886,1,24,0.43,-7.8,-6.9
1886,1,25,0.23,-8.9,-6.1
1886,1,26,0.25,-6.5,-5.4
1886,1,27,0.3,-6.4,-4.4
1886,1,28,0.33,-6.6,-5.4
1886,1,29,6.25,-7.8,-4.3
1886,1,30,5.54,-9.6,-6.7
1886,1,31,16.28,-9.9,-8.9
1886,2,1,0.66,-9.9,-6.4
1886,2,2,0.36,-7.8,-6.1
1886,2,3,0,-8.1,-3.7
1886,2,4,0,-9.2,-3.7
1886,2,5,0.15,-7.8,-4.5
1886,2,6,0.43,-6.7,-5.1
1886,2,7,2.36,-5.1,0.3
1886,2,8,2.34,-1.1,1.7
1886,2,9,15.34,-0.5,1
1886,2,10,11.2,-4,-0.5
1886,2,11,1.07,-5.1,-2.4
1886,2,12,8.74,-2.9,0
1886,2,13,17.65,-5.4,0
1886,2,14,5.38,-7.5,-5.5
1886,2,15,0.97,-7.7,-5.6
1886,2,16,0,-8.2,-5.6
1886,2,17,0,-9.1,-6.7
1886,2,18,0.1,-8.8,-7.6
1886,2,19,0.28,-9.3,-7.3
1886,2,20,0.97,-7.7,-2.2
1886,2,21,0.15,-3.9,-2.2
1886,2,22,3.96,-7.2,-3.2
1886,2,23,0,-9.9,-7.2
1886,2,24,0,-10,-8.9
1886,2,25,0,-11.6,-9.3
1886,2,26,0,-10.6,-9.9
1886,2,27,0,-10.9,-8.4
1886,2,28,0.15,-10.6,-9.6
1886,3,1,1.09,-11.9,-10.5
1886,3,2,2.67,-12,-10.7
1886,3,3,0.18,-11.6,-7.7
1886,3,4,5.44,-7.8,-4.4
1886,3,5,1.47,-12.1,-5.6
1886,3,6,0,-12.6,-11.2
1886,3,7,0,-12.6,-11
1886,3,8,0,-12.4,-6.7
1886,3,9,0,-10.8,-7.8
1886,3,10,0,-9.9,-6
1886,3,11,0,-10.4,-4.3
1886,3,12,0,-8.4,-4.3
1886,3,13,0,-10.8,-6.8
1886,3,14,0,-10.5,-7.7
1886,3,15,0.1,-11,-7.8
1886,3,16,1.24,-10.4,-7.8
1886,3,17,0.13,-8.9,-8.3
1886,3,18,0.36,-8.9,-1.2
1886,3,19,1.7,-2.8,0.1
1886,3,20,5.41,0.1,1.5
1886,3,21,7.87,1.6,2.3
1886,3,22,13.87,1.1,4.3
1886,3,23,11.51,1.8,3.9
1886,3,24,4.44,2.3,3.8
1886,3,25,7.26,0.3,3.1
1886,3,26,25.81,-1.2,0.4
1886,3,27,12.95,-3.4,-0.6
1886,3,28,6.3,-6.4,-3.4
1886,3,29,18.97,-5.8,-3.3
1886,3,30,12.52,-6.6,-1.2
1886,3,31,8.92,-8.1,-6
1886,4,1,5.03,-7.8,-2.7
1886,4,2,2.21,-5.6,0
1886,4,3,2.13,-7.3,-2.3
1886,4,4,13.23,-5.4,-2.1
1886,4,5,25.83,-4.9,-3.3
1886,4,6,19.86,-7.2,-5
1886,4,7,5,-6.7,-2.6
1886,4,8,10.36,-4.9,-3.2
1886,4,9,15.04,-7.2,-4.5
1886,4,10,0,-7.6,-2.6
1886,4,11,0,-6.6,-0.7
1886,4,12,0,-4.4,-1.1
1886,4,13,1.19,-3.1,-1.2
1886,4,14,0.05,-3.8,-0.2
1886,4,15,0.84,-4.6,-2.1
1886,4,16,0,-5.9,-1.8
1886,4,17,1.83,-5.9,-2.4
1886,4,18,0,-4.8,1.2
1886,4,19,0,-2.3,2.2
1886,4,20,0,-3.2,-0.1
1886,4,21,0,-3.9,0.4
1886,4,22,0,-3.3,0.4
1886,4,23,0,-3.7,-0.6
1886,4,24,0.41,-3.3,0.1
1886,4,25,0,0,2.4
1886,4,26,0,1.4,5.3
1886,4,27,9.4,1.2,3.3
1886,4,28,0.51,-8.4,-0.4
1886,4,29,0,-8.8,-1.6
1886,4,30,3.73,-5.5,-1.8
1886,5,1,0,-5.6,0.1
1886,5,2,0.18,-5.7,-0.2
1886,5,3,1.35,-0.9,1.7
1886,5,4,2.54,0.5,3.2
1886,5,5,6.88,2.7,3.8
1886,5,6,1.17,0,3.3
1886,5,7,0.25,1.1,4.7
1886,5,8,0.03,-2.2,1.6
1886,5,9,2.54,-2.8,-0.6
1886,5,10,2.01,-3.7,1.7
1886,5,11,0.03,-5.6,-3.3
1886,5,12,0,-7.2,-4
1886,5,13,1.27,-5.6,-2.6
1886,5,14,1.3,-5.3,-4.4
1886,5,15,1.85,-4.9,-2.8
1886,5,16,6.96,-5.6,-1.1
1886,5,17,3.58,-2.7,0.1
1886,5,18,49.25,-1.4,1.1
1886,5,19,12.8,-2.8,0
1886,5,20,1.04,-2.6,1.6
1886,5,21,1.35,-2.1,0.3
1886,5,22,0,-1,4.9
1886,5,23,0.76,0.7,6.5
1886,5,24,1.22,2.3,6.5
1886,5,25,18.47,-2.1,2.2
1886,5,26,3.73,-4.4,-1.7
1886,5,27,0.89,-4.9,2.2
1886,5,28,18.34,-3.2,-0.7
1886,5,29,10.08,-3.2,3.9
1886,5,30,8.59,-2.5,0.6
1886,5,31,0.25,-2.6,1.2
1886,6,1,0,-1.6,2.9
1886,6,2,0.64,-1.1,0.6
1886,6,3,0,-2.1,3.4
1886,6,4,0,0.1,5.1
1886,6,5,2.36,-0.1,3.9
1886,6,6,4.06,-1.1,2.9
1886,6,7,0.86,0.5,7.7
1886,6,8,2.84,2.7,4.4
1886,6,9,0.51,3.2,6.6
1886,6,10,1.27,3.4,5.7
1886,6,11,2.82,1.7,5.5
1886,6,12,21.49,0,3.2
1886,6,13,7.32,-0.4,1.8
1886,6,14,38,-0.1,4
1886,6,15,34.29,-0.3,0.3
1886,6,16,3.3,-0.4,0.9
1886,6,17,0.15,-0.7,2.8
1886,6,18,0,2.2,8
1886,6,19,0,6.7,9.3
1886,6,20,0,2.2,7.8
1886,6,21,3.86,1.1,3.2
1886,6,22,2.74,-0.7,3.6
1886,6,23,33.48,-1.9,-0.3
1886,6,24,10.72,-1.1,2.1
1886,6,25,10.85,-1.1,0.1
1886,6,26,6.73,-1.7,0.1
1886,6,27,1.42,-1.2,1.9
1886,6,28,1.45,1.4,4.6
1886,6,29,1.93,4.4,7.2
1886,6,30,0,5.6,11.7
1886,7,1,0.33,7.8,12
1886,7,2,1.22,6.7,8.3
1886,7,3,1.96,6.5,9.1
1886,7,4,0.74,3.4,7.7
1886,7,5,5.49,3.4,6.1
1886,7,6,27.99,2.2,6.1
1886,7,7,13.13,0.1,2.8
1886,7,8,2.31,-2.8,1.9
1886,7,9,5.89,-2.7,1.7
1886,7,10,4.39,-0.6,5.1
1886,7,11,33.15,3.2,8.7
1886,7,12,26.19,1.4,3.8
1886,7,13,15.09,1.7,2.9
1886,7,14,17.78,-0.5,3.4
1886,7,15,9.04,-0.6,1.1
1886,7,16,5.89,-0.6,1
1886,7,17,0.53,0,5.1
1886,7,18,11.91,3.8,8.6
1886,7,19,7.95,3.8,8.8
1886,7,20,0.71,2.7,7.2
1886,7,21,2.36,6.1,11
1886,7,22,26.92,4.3,7.7
1886,7,23,34.54,4.1,5.1
1886,7,24,7.32,3.9,6.7
1886,7,25,1.85,3.1,5.6
1886,7,26,2.46,-1.1,4
1886,7,27,6.76,-1.5,0.6
1886,7,28,1.02,-0.6,3
1886,7,29,0.3,0.2,3.3
1886,7,30,0.66,2.6,4.9
1886,7,31,3.28,0,2.9
1886,8,1,7.32,-0.9,0.6
1886,8,2,6.99,-1.7,0.7
1886,8,3,0.03,-2.4,2.8
1886,8,4,0,0,4.9
1886,8,5,2.74,3.3,8.3
1886,8,6,1.6,5,8.4
1886,8,7,20.55,4,7.2
1886,8,8,23.98,3.3,4.4
1886,8,9,5.74,1.8,3.4
1886,8,10,12.88,1.1,4.3
1886,8,11,6.48,-0.2,2.2
1886,8,12,10.03,1.1,4.3
1886,8,13,1.22,2.3,6.2
1886,8,14,0,0.1,5.6
1886,8,15,10.52,1.8,8.8
1886,8,16,31.22,4.2,5.5
1886,8,17,1.9,2.4,4.5
1886,8,18,16.08,3.3,10.6
1886,8,19,0.25,4.7,11.6
1886,8,20,13.64,2.9,8.7
1886,8,21,0.03,0.9,3.9
1886,8,22,0.05,1.6,9
1886,8,23,0,4.1,7.8
1886,8,24,6.35,4.8,7.7
1886,8,25,12.4,3.3,6.7
1886,8,26,9.78,1.7,6.7
1886,8,27,0.51,1.7,4.1
1886,8,28,22.15,4.4,8.8
1886,8,29,2.11,5.3,8.6
1886,8,30,0.91,6.3,10.6
1886,8,31,30.63,5.4,10.1
1886,9,1,14.02,2.2,5.5
1886,9,2,2.41,1.1,3.6
1886,9,3,0,1.8,6.7
1886,9,4,0,4.7,13.2
1886,9,5,4.52,7.3,11.1
1886,9,6,20.9,1.9,7.2
1886,9,7,27.71,0,5.4
1886,9,8,51.59,0.7,5.7
1886,9,9,18.57,0.1,6.2
1886,9,10,12.65,-0.4,1.8
1886,9,11,44.65,1.6,8.9
1886,9,12,12.45,1.2,4.6
1886,9,13,20.88,1.1,3.9
1886,9,14,2.24,-1.6,2.7
1886,9,15,0,-2.1,2.5
1886,9,16,0,-0.6,4.1
1886,9,17,0,-0.4,6.9
1886,9,18,0,-0.6,2.4
1886,9,19,0,-1.1,4.4
1886,9,20,0,-0.6,1.6
1886,9,21,0.18,-2.7,-0.1
1886,9,22,0.13,-2.5,-0.3
1886,9,23,0.28,-3,0.2
1886,9,24,0.2,-1.6,-0.1
1886,9,25,1.5,-1,2.7
1886,9,26,9.96,0.1,2.6
1886,9,27,31.93,0,6.1
1886,9,28,15.19,-0.8,0.6
1886,9,29,28.12,0.1,7.7
1886,9,30,10.95,5.1,9.3
1886,10,1,0.25,0.7,4.6
1886,10,2,3.81,0,3.3
1886,10,3,15.06,2.9,4.9
1886,10,4,0.25,3.3,7.7
1886,10,5,0.94,7.3,8.9
1886,10,6,11.48,7.2,8.8
1886,10,7,2.67,3.8,7.1
1886,10,8,0.64,2.8,4.8
1886,10,9,11.1,1.7,3.8
1886,10,10,31.93,-1.2,2.1
1886,10,11,15.27,-1.2,2.8
1886,10,12,32.08,-0.8,3.3
1886,10,13,14.53,-0.7,0.1
1886,10,14,10.26,-0.6,0.2
1886,10,15,1.37,-0.7,2.1
1886,10,16,17.27,1.1,2.8
1886,10,17,17.78,-0.4,1.2
1886,10,18,0.76,-2,-0.5
1886,10,19,0.15,-1.1,-0.4
1886,10,20,0.84,-0.4,2.1
1886,10,21,0.3,-0.6,0.6
1886,10,22,3.02,-2.3,0.1
1886,10,23,0,-2.6,0.2
1886,10,24,0.28,-1.4,1.6
1886,10,25,0,-2.7,-1.1
1886,10,26,0,-2.4,-0.9
1886,10,27,0,-2.6,0.1
1886,10,28,0,-0.7,3.1
1886,10,29,4.52,1.7,3.7
1886,10,30,2.49,1.5,3.5
1886,10,31,8.18,-0.2,3.6
1886,11,1,9.8,-1.5,0.7
1886,11,2,4.78,-1.6,-0.7
1886,11,3,68.71,-3.7,3.2
1886,11,4,24.05,-4.3,-2.7
1886,11,5,3.02,-4.4,-3.3
1886,11,6,0.13,-5.3,-3.7
1886,11,7,0.64,-6.7,-2.2
1886,11,8,14.15,-4.4,-0.9
1886,11,9,3.61,-4.4,-1.7
1886,11,10,8.71,-3.2,-1.6
1886,11,11,11.84,-4.5,-0.5
1886,11,12,1.93,-2.6,-1.1
1886,11,13,5.51,-3.2,-0.5
1886,11,14,4.67,-3.3,1.7
1886,11,15,26.42,-2.2,1.7
1886,11,16,14.96,-6.2,-3.2
1886,11,17,31.22,-5,-3.2
1886,11,18,4.65,-5.4,0.6
1886,11,19,23.29,0.5,4.4
1886,11,20,36.17,-2.3,4.1
1886,11,21,0,-4.4,2.4
1886,11,22,0.48,-1.2,2.7
1886,11,23,1.35,-0.5,4.4
1886,11,24,0.05,3.1,7.8
1886,11,25,0,-0.2,8.3
1886,11,26,0.69,-1.6,-0.1
1886,11,27,1.37,-2.6,0.4
1886,11,28,16.05,-1.1,0.5
1886,11,29,40.13,-4.9,-1.3
1886,11,30,11.71,-8.2,-4.4
1886,12,1,12.73,-12.2,-6.7
1886,12,2,0,-11.6,-9.6
1886,12,3,12.47,-9.5,-3.7
1886,12,4,9.5,-7.3,-3.4
1886,12,5,34.85,-5,2.4
1886,12,6,39.75,-5.4,-1.9
1886,12,7,15.75,-7.8,-5.8
1886,12,8,0.05,-7.8,-5.1
1886,12,9,23.11,-6.1,-4.8
1886,12,10,1.55,-7.7,-4.9
1886,12,11,3.38,-6.6,-3.3
1886,12,12,8.61,-7.7,-3.7
1886,12,13,0,-8.6,-6.4
1886,12,14,0,-9.8,-7.7
1886,12,15,0,-8.3,-6.7
1886,12,16,0,-9.4,-7.8
1886,12,17,0.2,-13.1,-9.4
1886,12,18,7.8,-10.5,-7.9
1886,12,19,3.1,-12.2,-8.8
1886,12,20,0,-9.8,-7
1886,12,21,17.65,-6.9,-2.9
1886,12,22,5.13,-6,-3.3
1886,12,23,6.55,-6.9,-3.8
1886,12,24,25.07,-7.9,-3.8
1886,12,25,24.49,-7.7,-5.6
1886,12,26,0,-8.9,-7
1886,12,27,7.65,-8.5,-2.9
1886,12,28,16.33,-7.3,-5.6
1886,12,29,0.66,-6.1,-4.2
1886,12,30,0,-5.4,-3.2
1886,12,31,2.54,-4.4,-0.6
1887,1,1,1.04,-3.1,-0.5
1887,1,2,5.92,-6.7,-2.3
1887,1,3,17.93,-8.9,-3.8
1887,1,4,0,-9.6,-6.8
1887,1,5,2.34,-9.3,-6.7
1887,1,6,0,-8.5,-6.8
1887,1,7,3.15,-7.7,-6.1
1887,1,8,0,-8.3,-6
1887,1,9,0,-6.7,-5.4
1887,1,10,0,-8.1,-4.9
1887,1,11,12.7,-6.1,-0.9
1887,1,12,11.33,-7.2,-4.6
1887,1,13,13.69,-4.9,-2.1
1887,1,14,1.37,-5.4,-3.9
1887,1,15,0,-7.9,-0.6
1887,1,16,0,-11.2,-8.3
1887,1,17,6.73,-11.5,-2.8
1887,1,18,4.32,-6.5,-0.4
1887,1,19,62.64,-5.4,2.3
1887,1,20,11,-6.1,-0.5
1887,1,21,37.39,-1.8,0.2
1887,1,22,38.56,-1,0.6
1887,1,23,6.58,-4.5,0
1887,1,24,1.47,-5,0
1887,1,25,26.16,-0.1,2.7
1887,1,26,40.31,0.6,2.6
1887,1,27,90.68,-0.7,2.5
1887,1,28,25.4,-3.9,0.9
1887,1,29,8.05,-0.1,1
1887,1,30,17.35,-6.1,0.8
1887,1,31,5.97,-7.7,-2.3
1887,2,1,8.51,-7.7,-5.4
1887,2,2,19.56,-6.8,-2.4
1887,2,3,24.74,-4.8,0.1
1887,2,4,18.8,-4.4,-0.7
1887,2,5,25.73,-6.6,-0.6
1887,2,6,0,-6.1,-2.3
1887,2,7,2.9,-3.2,0
1887,2,8,0,-4,-0.6
1887,2,9,0,-6.1,-2.5
1887,2,10,0,-5.7,-1.1
1887,2,11,0,-3.6,0.4
1887,2,12,0,-2.8,0.7
1887,2,13,0.05,-3.7,0.5
1887,2,14,0,-6.9,-3.4
1887,2,15,0,-7.6,-5
1887,2,16,1.3,-6.7,-1.7
1887,2,17,5.61,-1.6,1.2
1887,2,18,14.6,-4.4,0.1
1887,2,19,1.96,-3.9,-1.2
1887,2,20,5.69,-5.6,-0.7
1887,2,21,9.68,-5.7,-2.2
1887,2,22,39.24,-1.6,0.7
1887,2,23,72.31,-1.2,1.7
1887,2,24,63.96,-1.5,1.7
1887,2,25,23.06,-6.6,-1.9
1887,2,26,0,-5.3,1.1
1887,2,27,0,-0.4,1.1
1887,2,28,0,-2.2,2.3
1887,3,1,3.17,-2.6,0
1887,3,2,5.89,-0.4,1.2
1887,3,3,1.5,-2.3,0.4
1887,3,4,0,-3.4,1.8
1887,3,5,0,-0.1,2.2
1887,3,6,0,-0.3,3.4
1887,3,7,0,-2.5,2.7
1887,3,8,0,-5.7,1.6
1887,3,9,0.64,-5.5,-2.5
1887,3,10,9.55,-9.4,-6.4
1887,3,11,3.05,-12.7,-8.9
1887,3,12,0,-12.8,-9.4
1887,3,13,0,-12.7,-8.6
1887,3,14,0,-12,-8.6
1887,3,15,0,-12.6,-8.9
1887,3,16,0.84,-10.2,-4.9
1887,3,17,1.42,-7,-3.6
1887,3,18,0,-5.5,-3.9
1887,3,19,0,-6.1,-3.3
1887,3,20,0,-7.3,-5.2
1887,3,21,0,-9.7,-6.6
1887,3,22,0.51,-10.6,-4
1887,3,23,12.85,-5.1,-3.3
1887,3,24,13.69,-5.4,-3.4
1887,3,25,19.56,-4.4,-1.8
1887,3,26,6.15,-5.2,0.9
1887,3,27,40.36,-4.4,0.6
1887,3,28,5.97,-4.4,0.2
1887,3,29,0.18,-3.2,2.2
1887,3,30,1.96,-1.1,1.3
1887,3,31,22.66,-7.8,-0.6
1887,4,1,0,-8.1,-1.7
1887,4,2,0.33,-4,-1.7
1887,4,3,10.11,-2.1,-0.6
1887,4,4,25.91,-8.3,-0.6
1887,4,5,10.52,-9.1,-7.8
1887,4,6,0,-10.5,-8.6
1887,4,7,0,-10.4,-5.9
1887,4,8,0,-6.3,-1.7
1887,4,9,0,-3.3,2.3
1887,4,10,0,1.1,3.6
1887,4,11,0,0.6,3.7
1887,4,12,0,-4.3,5.6
1887,4,13,0,-9.3,-4.9
1887,4,14,0,-9.7,-3.8
1887,4,15,0.1,-6.2,-1.7
1887,4,16,0,-3.3,-1.7
1887,4,17,0,-3.4,-1
1887,4,18,2.51,-1.7,-0.2
1887,4,19,27.76,-1.2,1.2
1887,4,20,38.18,-3.9,1.6
1887,4,21,5.11,-4.6,0.1
1887,4,22,13.39,-3.3,-0.6
1887,4,23,9.5,-3.9,-0.7
1887,4,24,20.14,-7.8,-2.9
1887,4,25,13.87,-7.6,-5.1
1887,4,26,5.54,-8.3,-3.8
1887,4,27,0.56,-8.9,-3.9
1887,4,28,7.77,-6.2,-1.1
1887,4,29,0.08,-6.1,-2.7
1887,4,30,0,-6.1,-1.2
1887,5,1,0.03,-6.6,-1.6
1887,5,2,0,-4.3,-1.8
1887,5,3,0.1,-3.3,-0.6
1887,5,4,3.51,-2.9,0
1887,5,5,0,-3.1,0.3
1887,5,6,0,-2.2,0.6
1887,5,7,2.21,-0.6,1.2
1887,5,8,12.4,-1.7,2.8
1887,5,9,14.68,-2.2,-0.2
1887,5,10,15.49,-1.7,0
1887,5,11,4.8,-1.8,3.3
1887,5,12,0.13,-4.8,0.9
1887,5,13,0,-7.1,2.3
1887,5,14,0.43,1.2,2.8
1887,5,15,0.15,1.7,5.2
1887,5,16,0,-0.1,4.8
1887,5,17,2.92,-2.7,1.7
1887,5,18,4.7,-2.7,-0.5
1887,5,19,18.14,-5.8,-0.1
1887,5,20,12.95,-6.6,-5.4
1887,5,21,6.63,-6.8,-3.9
1887,5,22,0,-5.9,-2.6
1887,5,23,0,-2.8,3.8
1887,5,24,0.58,3.4,5.6
1887,5,25,0.61,3.5,5.1
1887,5,26,0.2,1.7,6.6
1887,5,27,0.23,1.7,8.3
1887,5,28,0,1.7,7.2
1887,5,29,0,0.6,5
1887,5,30,0,1.1,6.6
1887,5,31,0,1.3,5.6
1887,6,1,0,1.6,6.7
1887,6,2,0,0.6,5.6
1887,6,3,0,3.4,7.7
1887,6,4,6.91,3.3,5.4
1887,6,5,1.09,2.8,6.8
1887,6,6,9.98,4.5,5.4
1887,6,7,21.67,1.6,5.6
1887,6,8,24.46,0.8,3.4
1887,6,9,42.14,0.4,2.3
1887,6,10,0,-0.4,3.4
1887,6,11,17.45,1.9,4.9
1887,6,12,46.18,4.2,5
1887,6,13,11.13,0.7,4.6
1887,6,14,4.85,0.9,6.6
1887,6,15,2.49,3.1,6.1
1887,6,16,0,5.6,14
1887,6,17,0,11.2,17.4
1887,6,18,2.29,11,17.7
1887,6,19,0,8.6,14.7
1887,6,20,0,6.3,12.5
1887,6,21,0,6.1,14.4
1887,6,22,0,11.8,17.3
1887,6,23,0,12.3,19
1887,6,24,0,12.8,19
1887,6,25,0,12.3,17.3
1887,6,26,0,9.4,16.2
1887,6,27,0,2.4,9.6
1887,6,28,0.03,4.5,11.1
1887,6,29,0,5,10.7
1887,6,30,0,6.4,10.1
1887,7,1,0,6.7,10.1
1887,7,2,4.67,5,10
1887,7,3,21.26,4.1,9.4
1887,7,4,6.48,2.7,4.7
1887,7,5,0.53,-0.1,3.9
1887,7,6,0.18,-0.6,6.6
1887,7,7,10.64,5,8.9
1887,7,8,0,8.3,12.3
1887,7,9,14.3,4.9,8.9
1887,7,10,37.97,4.6,6.5
1887,7,11,3.3,3.6,6.2
1887,7,12,13.41,5.2,8.4
1887,7,13,16.28,6.1,7.5
1887,7,14,20.83,3.9,5.9
1887,7,15,6.88,2.3,4.9
1887,7,16,4.88,1.6,4.4
1887,7,17,0,0.6,4.4
1887,7,18,1.22,1.2,7.8
1887,7,19,7.26,4.6,10.1
1887,7,20,0.43,3.2,6.1
1887,7,21,2.59,5.6,9.1
1887,7,22,21.97,2.3,7.4
1887,7,23,32.79,2.3,6.2
1887,7,24,25.07,1.8,6.6
1887,7,25,22.33,1.2,2.8
1887,7,26,11.86,1.7,7.3
1887,7,27,31.45,3.3,6.6
1887,7,28,9.68,3.8,8.1
1887,7,29,18.11,4.1,8.4
1887,7,30,20.47,1.8,4
1887,7,31,2.51,0.4,6.7
1887,8,1,14.71,1.7,3.8
1887,8,2,10.36,-0.5,4.1
1887,8,3,0,2.2,11.6
1887,8,4,0,6.7,11.4
1887,8,5,0,7.7,11.2
1887,8,6,13.64,6.1,7.8
1887,8,7,22.38,2.7,7.6
1887,8,8,38.66,5.6,7.4
1887,8,9,21.64,0.6,5.8
1887,8,10,0.15,-0.4,2.3
1887,8,11,0.46,0,3.1
1887,8,12,3.45,0.1,3.4
1887,8,13,2.67,-2.8,1.7
1887,8,14,0.46,-2.3,1.6
1887,8,15,1.09,-1.1,3.4
1887,8,16,0.84,2.7,6.6
1887,8,17,0.97,1.9,4.3
1887,8,18,7.49,1.1,3.4
1887,8,19,6.55,1.2,4.3
1887,8,20,0.05,1.6,3.9
1887,8,21,0,0,3.8
1887,8,22,9.17,3.1,7.2
1887,8,23,11.3,4.8,8.8
1887,8,24,0,5.6,9.6
1887,8,25,0.18,6.8,9.3
1887,8,26,7.49,6.9,9.4
1887,8,27,0.03,5.1,8.9
1887,8,28,7.47,6.5,7.6
1887,8,29,10.77,5.6,7.7
1887,8,30,12.52,4.6,5.8
1887,8,31,16.66,4.1,6.2
1887,9,1,4.14,3.2,4.7
1887,9,2,40.11,2.5,4.5
1887,9,3,12.85,2.6,4.5
1887,9,4,7.24,2.6,5
1887,9,5,1.37,2.7,4
1887,9,6,5.08,0.1,2.9
1887,9,7,1.63,-2.9,0.6
1887,9,8,16.46,-0.2,4.9
1887,9,9,37.82,-0.6,7.1
1887,9,10,49.25,-0.6,1.7
1887,9,11,11.84,-1.6,1.9
1887,9,12,9.98,-1.3,-0.2
1887,9,13,0.03,-3.3,0.7
1887,9,14,10.29,0.2,2.8
1887,9,15,3.84,-0.5,2.2
1887,9,16,0.1,-0.2,2.7
1887,9,17,0.03,0.5,2.9
1887,9,18,0,1.2,7.3
1887,9,19,0,0.9,7.7
1887,9,20,0,7.4,14.9
1887,9,21,0,2.3,12.1
1887,9,22,0,1.6,9.4
1887,9,23,0,5.2,8.2
1887,9,24,0,4.2,9.1
1887,9,25,10.57,2.9,5.5
1887,9,26,31.17,-1,5.1
1887,9,27,16.21,-3.2,-1.2
1887,9,28,4.19,-4.2,-0.3
1887,9,29,5.03,-0.1,3
1887,9,30,0,0.7,3.9
1887,10,1,0,0.1,4.3
1887,10,2,0.13,0.1,2
1887,10,3,0,0.6,2.5
1887,10,4,0,0.6,10.1
1887,10,5,4.88,0.7,6.1
1887,10,6,9.45,1.5,3.1
1887,10,7,21.11,-5,3.3
1887,10,8,0,-5.4,-3.8
1887,10,9,0.28,-5.3,-3.6
1887,10,10,6.71,-6.7,-3.8
1887,10,11,0.86,-7.8,-6.2
1887,10,12,16.1,-9.2,-4
1887,10,13,6.02,-5.3,-2.7
1887,10,14,4.27,-7.9,-1.7
1887,10,15,0,-7.3,-2.8
1887,10,16,0.71,-3.7,4
1887,10,17,4.39,0,4.4
1887,10,18,4.5,-0.4,1.4
