%Meteorological observations taken at Fort William Observatory (1890-1904),,,,,
"%Latitude: 56.81N, Longitude: 5.12W, Elevation 13m",,,,,
,,,,,
,,,,,
Year,Month,Day,Precipitation (mm),Tmin (degC),Tmax (degC)
1900,12,27,8.97,2.2,7.4
1900,12,28,5.64,4.4,7.2
1900,12,29,1.02,0,5.9
1900,12,30,2.29,1.1,4.6
1900,12,31,0,1.4,6.1
1901,1,1,17.5,3.2,6.3
1901,1,2,6.02,4.1,7.1
1901,1,3,0.81,4,7.7
1901,1,4,0.3,6.4,8.1
1901,1,5,0,0.7,7.7
1901,1,6,0,0.6,4
1901,1,7,0,3,5.1
1901,1,8,0.33,2.3,5.2
1901,1,9,0,-1.5,2.8
1901,1,10,0,-1.9,3.4
1901,1,11,0.51,2.1,7.9
1901,1,12,0.18,5.5,8.1
1901,1,13,2.29,5,9.5
1901,1,14,1.02,6.1,11
1901,1,15,0,2,10.1
1901,1,16,0.89,4.7,7.9
1901,1,17,14.27,6.3,8.7
1901,1,18,10.41,4.7,8.3
1901,1,19,0.84,3.1,6.1
1901,1,20,14.25,5.2,10
1901,1,21,43.48,5.6,9.7
1901,1,22,18.92,3.7,9.6
1901,1,23,2.77,4.9,7.2
1901,1,24,8.81,2.4,7.7
1901,1,25,10.34,-0.7,3.7
1901,1,26,7.75,0,7.9
1901,1,27,15.39,1.4,9
1901,1,28,2.29,-2.1,1.8
1901,1,29,2.92,-0.9,4
1901,1,30,10.74,-0.1,3.1
1901,1,31,6.5,0.1,4.1
1901,2,1,2.95,-0.9,4.2
1901,2,2,2.34,0.8,4.4
1901,2,3,0.91,-0.4,1.7
1901,2,4,1.17,0.2,3.7
1901,2,5,0.41,0.5,3.2
1901,2,6,0,-1.4,2.6
1901,2,7,3.23,2.2,7.2
1901,2,8,0,3.4,6.9
1901,2,9,0,3.3,7.9
1901,2,10,0.3,-0.3,5.2
1901,2,11,0.28,-2.8,1.3
1901,2,12,0.2,-0.8,3.6
1901,2,13,0.51,-3.1,3.2
1901,2,14,0,-5.6,2.4
1901,2,15,0.2,-1.9,4.4
1901,2,16,0.3,2.3,7.1
1901,2,17,0,1.7,5
1901,2,18,0.25,2.2,6.4
1901,2,19,0,0.7,6.4
1901,2,20,0,-1.9,5.4
1901,2,21,0,-2.2,6.1
1901,2,22,0.41,2.6,7.4
1901,2,23,0.91,4.6,7.2
1901,2,24,24.38,3,8.7
1901,2,25,7.37,3.3,7.6
1901,2,26,3.81,4.4,8.1
1901,2,27,3.07,-1.2,5.9
1901,2,28,0,-2.8,5.3
1901,3,1,2.29,4.2,7.8
1901,3,2,4.42,3.2,8.5
1901,3,3,3.53,2.6,8.2
1901,3,4,19.94,2.5,10
1901,3,5,43.87,1.3,10.8
1901,3,6,15.04,2.4,6.3
1901,3,7,9.14,3.8,6.9
1901,3,8,1.96,3.3,7.9
1901,3,9,0.76,3.1,8.9
1901,3,10,0.89,6.7,9
1901,3,11,0.76,4,9.8
1901,3,12,1.4,2.7,9.4
1901,3,13,0.08,7,11.3
1901,3,14,0,1.7,8.9
1901,3,15,0,1.3,8.1
1901,3,16,0,1.5,6.7
1901,3,17,0,2.2,8.7
1901,3,18,0,0.9,7.4
1901,3,19,0,1.2,6.2
1901,3,20,0,2.4,8
1901,3,21,0,0.3,8.4
1901,3,22,0,-2.3,8.1
1901,3,23,0,-2.2,7.6
1901,3,24,1.52,-1.7,7.2
1901,3,25,0.25,-2.8,2.8
1901,3,26,0,-3.1,3.2
1901,3,27,0,-3,1.7
1901,3,28,0,-4.2,4.4
1901,3,29,0,-5.8,4.1
1901,3,30,0.76,0.8,5.7
1901,3,31,0.51,1.9,7.6
1901,4,1,0.89,0.7,7.2
1901,4,2,21.46,-0.9,6.9
1901,4,3,8.05,1.6,8.3
1901,4,4,6.05,0.8,6.7
1901,4,5,0.18,0.6,7.6
1901,4,6,2.24,1.4,7.8
1901,4,7,4.57,5.1,9.5
1901,4,8,14.2,5.4,8.3
1901,4,9,5.56,4.9,8.1
1901,4,10,8.64,0.7,6.2
1901,4,11,0,0.8,8.5
1901,4,12,0.08,2.9,7.9
1901,4,13,10.13,2.3,10
1901,4,14,14.71,1.1,8.9
1901,4,15,11.3,1.2,7.6
1901,4,16,0.84,-0.1,10.1
1901,4,17,0.58,-0.3,10.2
1901,4,18,20.19,6.1,9.6
1901,4,19,0,6.9,15.4
1901,4,20,0,6.1,15.7
1901,4,21,0,5,17.8
1901,4,22,2.84,8.2,16.4
1901,4,23,10.29,5.1,10.1
1901,4,24,0,1.9,19.1
1901,4,25,0,7.8,18.6
1901,4,26,0,5.9,19.8
1901,4,27,0,5.6,13.2
1901,4,28,0,4.2,9.8
1901,4,29,0,7.8,16.6
1901,4,30,0,6.8,13.1
1901,5,1,0,6.1,18.3
1901,5,2,2.36,5.5,16.7
1901,5,3,0,6.9,18.6
1901,5,4,0.76,4.2,18.5
1901,5,5,3.43,6.4,10.8
1901,5,6,0,4.4,10.3
1901,5,7,3.07,5.9,10.2
1901,5,8,1.3,4.9,13
1901,5,9,0,6.8,12
1901,5,10,4.24,7.2,13.7
1901,5,11,0.81,3.9,13.1
1901,5,12,0,1.3,15.8
1901,5,13,0,4.4,19.2
1901,5,14,0,5.6,20.1
1901,5,15,0,7.8,20.2
1901,5,16,0,5.6,19.2
1901,5,17,0,6.6,15.2
1901,5,18,0,8.5,14.2
1901,5,19,0,8.4,18
1901,5,20,0,5.6,17
1901,5,21,0,6.2,19.3
1901,5,22,0,9.4,22.8
1901,5,23,0,8.1,22.2
1901,5,24,0,7.4,22.4
1901,5,25,0,7.1,18.2
1901,5,26,0,6.8,18.7
1901,5,27,1.02,8.8,15
1901,5,28,0.08,9.1,15.1
1901,5,29,0,6.1,18.7
1901,5,30,0.74,12.8,19.9
1901,5,31,18.69,10.2,18.2
1901,6,1,16.26,10.7,16.4
1901,6,2,14.63,10.8,14.6
1901,6,3,0.53,10.4,16.1
1901,6,4,14.99,9.7,15.8
1901,6,5,7.87,8.1,15.3
1901,6,6,0.43,8.1,16.8
1901,6,7,0,5.3,16.7
1901,6,8,0,6.9,21.1
1901,6,9,0.48,7.6,15.2
1901,6,10,17.88,6.3,12.2
1901,6,11,16.87,4.7,11.1
1901,6,12,7.24,5.6,10.7
1901,6,13,1.9,6.1,14.3
1901,6,14,0.58,7.9,16.1
1901,6,15,0.33,4.4,13.2
1901,6,16,0.1,7.8,14.8
1901,6,17,0.25,7.1,13.6
1901,6,18,0.33,8.8,18
1901,6,19,5.08,7.3,13.6
1901,6,20,6.58,10.8,16.3
1901,6,21,25.91,10.3,17.8
1901,6,22,2.79,10.3,18.1
1901,6,23,9.17,10.8,16.9
1901,6,24,1.32,10.5,16.3
1901,6,25,0,10.1,15.1
1901,6,26,0,10.7,14.8
1901,6,27,0,9.2,16.5
1901,6,28,0,7.2,22.1
1901,6,29,0,11.4,22.7
1901,6,30,0,9.9,22.3
1901,7,1,0,9.7,22.4
1901,7,2,0,10.1,24.2
1901,7,3,0,10.2,24.6
1901,7,4,0,10.7,22.4
1901,7,5,1.78,13.3,16.3
1901,7,6,0,10.4,18.6
1901,7,7,0,9.8,18.1
1901,7,8,0,14.1,21.8
1901,7,9,0.13,13.9,22.2
1901,7,10,0,12.8,20.1
1901,7,11,2.54,10.8,17.9
1901,7,12,0,10.6,17.6
1901,7,13,0,11,16.8
1901,7,14,8.99,11.9,20
1901,7,15,2.77,12.1,18.3
1901,7,16,0.53,10.6,20.6
1901,7,17,3.45,13.9,19.8
1901,7,18,0.18,15.7,21.1
1901,7,19,10.92,14.9,18.9
1901,7,20,7.19,14.4,25.4
1901,7,21,23.04,14.4,21
1901,7,22,7.19,14,22.7
1901,7,23,0.25,12.7,16.5
1901,7,24,3.45,11.9,18.8
1901,7,25,0.51,12.4,16.4
1901,7,26,2.72,12.5,22.7
1901,7,27,2.36,14.2,22
1901,7,28,0.25,13.3,23.3
1901,7,29,0,13.2,16.1
1901,7,30,0.38,11.4,19.6
1901,7,31,0.84,10,16.2
1901,8,1,8.05,11.1,16.7
1901,8,2,0.3,11.9,16.9
1901,8,3,15.57,12.7,15.3
1901,8,4,4.27,10.8,15.2
1901,8,5,0.99,10.4,16.1
1901,8,6,2.46,10.2,17.2
1901,8,7,12.32,12.2,16.7
1901,8,8,2.97,12.5,17.6
1901,8,9,16.59,13,17
1901,8,10,22.78,13.6,16.2
1901,8,11,1.47,13.2,20.3
1901,8,12,5.26,12.1,19.6
1901,8,13,0,10.6,19.2
1901,8,14,3.81,13.7,17.3
1901,8,15,3.76,12.3,17.3
1901,8,16,2.36,10.3,15.2
1901,8,17,12.47,7.7,16.4
1901,8,18,0.23,11.3,16.9
1901,8,19,0,9.3,19.1
1901,8,20,0,7.2,19.2
1901,8,21,0,7.4,20.2
1901,8,22,0.28,13.4,15.3
1901,8,23,0,11.2,15.6
1901,8,24,0,7.7,17.8
1901,8,25,16.54,11.9,14.8
1901,8,26,2.29,10.1,13.6
1901,8,27,1.4,9.3,13.8
1901,8,28,1.19,8.6,13.3
1901,8,29,4.9,9.6,13.3
1901,8,30,0.48,9.6,16.7
1901,8,31,0,5.9,15
1901,9,1,0,6.8,16.4
1901,9,2,0,3.4,15.9
1901,9,3,0,4.1,16.1
1901,9,4,0,9.4,16.7
1901,9,5,0,11.9,16.9
1901,9,6,2.41,11,15.3
1901,9,7,0.53,11.9,16.9
1901,9,8,4.88,14.1,18.7
1901,9,9,3.23,13.2,17
1901,9,10,11.56,11.6,14.9
1901,9,11,1.02,9.4,17.8
1901,9,12,0,8.3,18.7
1901,9,13,0,11.2,15.6
1901,9,14,0.66,10.7,15.9
1901,9,15,0,6.8,15.3
1901,9,16,0,6.3,15.9
1901,9,17,6.83,9.7,15.5
1901,9,18,3.94,7.5,13.9
1901,9,19,23.11,11.9,16.7
1901,9,20,13.16,12.4,16.7
1901,9,21,0.94,11.8,17.3
1901,9,22,0,12.5,18.2
1901,9,23,0,13.1,18.6
1901,9,24,0,10.3,17.6
1901,9,25,0,9.7,17.2
1901,9,26,7.42,9.7,15.8
1901,9,27,37.21,12,16.2
1901,9,28,51.61,13,15.2
1901,9,29,0.25,9.4,14.8
1901,9,30,0,5.8,14.6
1901,10,1,9.52,8,16.3
1901,10,2,19.51,9.2,14.8
1901,10,3,5.56,9.1,12.8
1901,10,4,1.19,7.3,12.8
1901,10,5,16.79,7.7,12.4
1901,10,6,9.09,6.4,8.9
1901,10,7,0.51,5.3,8.7
1901,10,8,5.03,5.2,11.7
1901,10,9,1.07,3.1,11.1
1901,10,10,10.82,4.1,11.6
1901,10,11,0,4.8,10.5
1901,10,12,9.68,6.6,11.9
1901,10,13,1.7,5.6,11.8
1901,10,14,13.33,6.5,10.3
1901,10,15,1.14,3.6,8.4
1901,10,16,4.32,0.5,9.8
1901,10,17,8,7.8,10.7
1901,10,18,10.97,5.1,10.1
1901,10,19,13.77,6.6,9.1
1901,10,20,4.98,6.7,10.3
1901,10,21,0,2.8,7.9
1901,10,22,0.08,5.2,10.1
1901,10,23,2.16,2.9,9.7
1901,10,24,5.64,1.6,9.2
1901,10,25,5.08,5.7,8.6
1901,10,26,11.68,1.3,9.9
1901,10,27,18.82,9.1,12.7
1901,10,28,51.71,7.3,13.6
1901,10,29,0.46,3.5,8.1
1901,10,30,0,1.9,8.2
1901,10,31,0,1.6,10.8
1901,11,1,0,2.2,11.4
1901,11,2,0,1.7,9.7
1901,11,3,0,3.8,10
1901,11,4,0,1.2,7.6
1901,11,5,1.17,3.6,10.4
1901,11,6,1.24,8.4,11.3
1901,11,7,0.2,6.9,10.1
1901,11,8,0,8.6,9.8
1901,11,9,15.34,9,11.4
1901,11,10,0.69,7.6,11.3
1901,11,11,1.35,4.3,9.8
1901,11,12,0.84,3.4,5.3
1901,11,13,0.25,1.4,4.4
1901,11,14,0,0.1,4
1901,11,15,0,-3.9,2.6
1901,11,16,0.43,-5.1,5
1901,11,17,8.84,4.9,9.8
1901,11,18,25.43,7.5,10.9
1901,11,19,27.53,6,12.1
1901,11,20,8.89,3.7,6.4
1901,11,21,9.14,-0.7,4.1
1901,11,22,0,-2.8,1.9
1901,11,23,0,-4.6,0.4
1901,11,24,4.24,0.2,8.3
1901,11,25,0.43,5.8,8.5
1901,11,26,0.41,6.8,8.7
1901,11,27,3.48,7.2,9.4
1901,11,28,0,4.3,8
1901,11,29,1.6,4.4,9.1
1901,11,30,6.3,7.2,10.6
1901,12,1,18.08,8.8,10.9
1901,12,2,9.07,6.9,10.8
1901,12,3,0.25,4.2,7.8
1901,12,4,6.65,5.8,8.7
1901,12,5,12.6,3.9,8.6
1901,12,6,53.39,3.8,11.5
1901,12,7,15.88,4.2,9.1
1901,12,8,10.82,0.9,6.9
1901,12,9,8.23,0,3.7
1901,12,10,8.66,1.4,4.3
1901,12,11,1.09,0.2,4.6
1901,12,12,0,-2.8,1.1
1901,12,13,3.4,0.3,2.7
1901,12,14,0.61,0.3,2.6
1901,12,15,4.24,0.6,2.3
1901,12,16,0,-3.7,1.9
1901,12,17,10.85,-2.3,6.7
1901,12,18,1.98,-0.8,5.3
1901,12,19,5.97,-2.4,3.6
1901,12,20,0,-0.2,3.4
1901,12,21,0,-2.5,3.3
1901,12,22,0,-5.9,-1.7
1901,12,23,1.45,-3.7,3.8
1901,12,24,12.73,0.4,3.6
1901,12,25,0.66,1.3,4.1
1901,12,26,6.6,2.7,4.4
1901,12,27,0.46,0.6,4.2
1901,12,28,1.17,-0.6,5
1901,12,29,3.71,2.8,5.1
1901,12,30,47.73,3.1,9.4
1901,12,31,25.2,5.2,8.4
1902,1,1,10.19,3.8,7.4
1902,1,2,13.33,5,8.2
1902,1,3,12.45,6,9.8
1902,1,4,12.12,4.9,8.6
1902,1,5,3.89,4.8,9.4
1902,1,6,5.82,8.1,10.6
1902,1,7,3.17,7.9,10.1
1902,1,8,16.38,6.6,8.8
1902,1,9,18.62,5.6,9.4
1902,1,10,4.88,2.9,6.7
1902,1,11,0,-0.1,3.1
1902,1,12,1.9,-0.6,4.5
1902,1,13,0,-4,0.7
1902,1,14,0,-5.9,2
1902,1,15,9.98,1.6,9.5
1902,1,16,0.41,7.8,10.1
1902,1,17,0.28,5.9,7.8
1902,1,18,0,5.1,6.6
1902,1,19,50.44,5.8,8.5
1902,1,20,17.14,3.9,10.1
1902,1,21,12.22,3,8.3
1902,1,22,3.02,5.8,8.3
1902,1,23,24.28,6.3,9
1902,1,24,20.83,-0.1,6.8
1902,1,25,4.06,-2.3,3.2
1902,1,26,0,-5.6,-0.2
1902,1,27,3.2,-5.4,-1.6
1902,1,28,2.57,-4.7,0.8
1902,1,29,3.51,-8.7,-0.3
1902,1,30,0,-10.9,-5.6
1902,1,31,0,-10.2,-4.6
1902,2,1,0,-7.7,0.2
1902,2,2,0,0.3,4.4
1902,2,3,0,1.8,5.3
1902,2,4,0,-3.2,2.7
1902,2,5,0,-4.9,2.8
1902,2,6,4.75,-1.4,3.2
1902,2,7,0,-5,0.6
1902,2,8,3.3,-5.6,1.2
1902,2,9,2.26,-3.9,2.2
1902,2,10,0,-6.8,1.4
1902,2,11,1.78,-5.6,0.6
1902,2,12,1.22,-3.7,2
1902,2,13,0,-9.5,-2.4
1902,2,14,3.51,-9.1,5
1902,2,15,1.52,-3,4.8
1902,2,16,1.07,3.9,6.6
1902,2,17,1.42,2.2,5.4
1902,2,18,0,1.8,7.1
1902,2,19,0,3.4,6.5
1902,2,20,0.18,2.4,4.9
1902,2,21,0,1.7,4.9
1902,2,22,1.04,3.6,7.9
1902,2,23,1.24,6.1,10.3
1902,2,24,3.61,6.8,11.3
1902,2,25,0,6.6,10.3
1902,2,26,0,3.9,7.9
1902,2,27,0,3.1,5.8
1902,2,28,0.28,1.2,5.7
1902,3,1,0.15,2.6,10.2
1902,3,2,4.9,5.7,8.8
1902,3,3,15.67,4.9,8.2
1902,3,4,4.39,5.5,9
1902,3,5,5.36,5.8,9.1
1902,3,6,7.16,6.3,9.3
1902,3,7,0.61,5,10
1902,3,8,11.18,6.3,10
1902,3,9,4.42,6.1,9.1
1902,3,10,0.15,4.3,10.6
1902,3,11,0,3.4,8.7
1902,3,12,5.92,4.2,9.1
1902,3,13,5.84,3.9,8.9
1902,3,14,8.2,4.6,7.9
1902,3,15,4.83,3.8,8.2
1902,3,16,2.54,2.4,8.8
1902,3,17,17.5,7.2,9.7
1902,3,18,13.74,5,8.7
1902,3,19,34.42,3.4,7.2
1902,3,20,6.99,1.2,6.1
1902,3,21,4.22,1.3,6.1
1902,3,22,1.55,2.4,8.2
1902,3,23,1.42,0.7,5.7
1902,3,24,0,-3.2,5.4
1902,3,25,1.14,-2.8,5.3
1902,3,26,5.97,-1.2,6.2
1902,3,27,0.64,-0.6,7.7
1902,3,28,1.93,-1.3,7.8
1902,3,29,15.06,0.8,7.1
1902,3,30,0.25,0.1,6.4
1902,3,31,6.35,3,9.1
1902,4,1,5.38,3.4,7.1
1902,4,2,22.91,3.8,7.7
1902,4,3,6.55,1.4,7.4
1902,4,4,3.68,1.2,8.3
1902,4,5,0.25,-0.4,8.4
1902,4,6,0,0.9,8.4
1902,4,7,0,-0.9,7.2
1902,4,8,0,-2.2,10.3
1902,4,9,0,-0.8,10.3
1902,4,10,0.33,0.2,11.7
1902,4,11,5.46,0.7,4.7
1902,4,12,0.53,1.8,6.2
1902,4,13,7.9,1.3,8.1
1902,4,14,0.15,2.6,11.9
1902,4,15,0,4.2,12.4
1902,4,16,0,3.6,11.6
1902,4,17,0.46,1.8,10.4
1902,4,18,0,4,14.3
1902,4,19,0.64,4.8,14.7
1902,4,20,3.02,8.3,14.5
1902,4,21,1.93,8.1,13.3
1902,4,22,8.18,9.6,14.7
1902,4,23,5.41,8.6,13.7
1902,4,24,7.98,5.8,12.6
1902,4,25,0,3.6,16.4
1902,4,26,0.33,4.6,13.8
1902,4,27,0,1.8,13.9
1902,4,28,0,2.2,12.8
1902,4,29,1.07,2.7,11.1
1902,4,30,3.78,6.3,10.9
1902,5,1,0,3.9,11.8
1902,5,2,7.8,3.6,11.2
1902,5,3,1.3,3.1,10.6
1902,5,4,3.81,2,9.6
1902,5,5,2.03,0.9,7.6
1902,5,6,0.25,2.1,7.7
1902,5,7,0.18,2.8,11.4
1902,5,8,0,2.4,12.4
1902,5,9,0,2.8,11.4
1902,5,10,0,-0.8,11.1
1902,5,11,0.43,6.1,12.1
1902,5,12,0,3.1,9.6
1902,5,13,0,2.3,9.8
1902,5,14,0.89,0.6,8.8
1902,5,15,4.27,3.8,11.1
1902,5,16,0.48,3.6,10.5
1902,5,17,11.07,4.3,9.8
1902,5,18,4.01,3.8,9.7
1902,5,19,0,3.7,9.3
1902,5,20,0,4.3,10.4
1902,5,21,0,1.1,11.7
1902,5,22,3.91,5.7,11.9
1902,5,23,0.33,9.2,15.1
1902,5,24,4.09,9.1,15.2
1902,5,25,1.73,7.8,11.8
1902,5,26,3.48,8.3,11.1
1902,5,27,46.43,9,11.1
1902,5,28,9.3,4.2,10.8
1902,5,29,2.24,3.8,13
1902,5,30,0.69,4.2,13.2
1902,5,31,8.97,5.3,8.3
1902,6,1,0,5.8,11.4
1902,6,2,4.06,7.4,13.9
1902,6,3,0.18,6.7,19.6
1902,6,4,0,8.9,17.1
1902,6,5,0.33,9.6,15.9
1902,6,6,8.31,8.9,15.7
1902,6,7,4.32,6.7,13.6
1902,6,8,0,6.1,13.7
1902,6,9,0,5.6,14
1902,6,10,0,4.4,14.8
1902,6,11,2.69,6.2,12.4
1902,6,12,5.64,6.9,13.6
1902,6,13,1.57,8,13.8
1902,6,14,0.13,6.8,11.4
1902,6,15,0.76,8.6,13.4
1902,6,16,0.51,7.2,10.8
1902,6,17,0,6.6,12.1
1902,6,18,0,4.4,18.1
1902,6,19,1.68,10.8,18.4
1902,6,20,0,11.2,15.7
1902,6,21,0.94,9.4,17.3
1902,6,22,9.91,7.8,17.1
1902,6,23,0,11.6,18.2
1902,6,24,0,12.4,21.8
1902,6,25,0,11.4,25.2
1902,6,26,0,13.7,25.6
1902,6,27,0,12.2,25.1
1902,6,28,0,11.4,23.2
1902,6,29,0,10.4,26.7
1902,6,30,0,11.6,20.5
1902,7,1,0.08,8.1,17.4
1902,7,2,0,6.3,18.2
1902,7,3,2.82,12.3,13.6
1902,7,4,6.02,12.1,18.3
1902,7,5,0,10.3,19.4
1902,7,6,4.22,10.7,15
1902,7,7,0.38,11.6,15.6
1902,7,8,10.92,11.3,15
1902,7,9,6.93,11.7,15.1
1902,7,10,3.94,8.8,14.2
1902,7,11,0,7.8,16.2
1902,7,12,8.18,6.6,13.4
1902,7,13,4.09,11.4,15.7
1902,7,14,3.76,12.2,15.1
1902,7,15,4.52,12.2,17.2
1902,7,16,7.47,12,14.2
1902,7,17,4.14,9.9,13.8
1902,7,18,0,8.9,15.7
1902,7,19,0,9.2,15.6
1902,7,20,0,8.7,17.1
1902,7,21,0,8.1,16.2
1902,7,22,0,10,18.3
1902,7,23,0,10,17.9
1902,7,24,0,6.7,13.8
1902,7,25,0.58,6.1,14.9
1902,7,26,1.9,5.3,13.1
1902,7,27,0.71,9.2,15.3
1902,7,28,9.35,7.8,16.4
1902,7,29,8.51,9.4,15.6
1902,7,30,4.09,9.1,14.1
1902,7,31,0,8.8,15.3
1902,8,1,4.19,6.7,14.1
1902,8,2,15.47,10.1,13.8
1902,8,3,0,11,14
1902,8,4,0.51,9.3,17.6
1902,8,5,7.62,9.7,15.7
1902,8,6,0,8.1,16.9
1902,8,7,0,9.4,13.4
1902,8,8,0.84,7.7,16.1
1902,8,9,0.91,9.4,14.7
1902,8,10,0,7.9,13.3
1902,8,11,4.57,8.4,15
1902,8,12,0,5.7,17.6
1902,8,13,0,9,16.4
1902,8,14,0.53,10.2,14.8
1902,8,15,0.43,11.2,17.6
1902,8,16,0.25,12.1,17.6
1902,8,17,5,11,17.8
1902,8,18,11.91,9.4,11.3
1902,8,19,0.33,8.9,16.3
1902,8,20,5.08,8.6,15.1
1902,8,21,2.29,5.1,13.9
1902,8,22,32.87,9.5,16.1
1902,8,23,2.46,12.6,15.6
1902,8,24,13.51,11.8,16.3
1902,8,25,4.83,10.1,17.1
1902,8,26,6.15,10.3,17.7
1902,8,27,0.2,9.8,18.6
1902,8,28,4.57,8.3,15.3
1902,8,29,0,9.1,14.6
1902,8,30,0,9.2,15
1902,8,31,1.19,8.6,13.9
1902,9,1,0,7.7,17.4
1902,9,2,5.23,11.8,18.4
1902,9,3,36.25,11.9,19.9
1902,9,4,12.78,10.8,13.5
1902,9,5,3.05,9.4,14.6
1902,9,6,2.03,11.7,16.3
1902,9,7,0.69,10.7,14.9
1902,9,8,0,8.9,16.5
1902,9,9,0,10.6,16.7
1902,9,10,0,8.3,13.5
1902,9,11,0,7.1,13.9
1902,9,12,0.2,3.7,13
1902,9,13,0.51,3.7,13.1
1902,9,14,0.25,9.4,13.6
1902,9,15,29.51,8.6,12.4
1902,9,16,11.71,8.2,12.8
1902,9,17,0.43,8.8,12.8
1902,9,18,0,5.1,13.9
1902,9,19,0.08,2.3,13.4
1902,9,20,2.16,8.1,13.8
1902,9,21,1.65,10.7,15.7
1902,9,22,1.04,14,17.4
1902,9,23,17.55,13.3,16.8
1902,9,24,5.13,10.1,15.3
1902,9,25,8,9.6,13.7
1902,9,26,0.13,12.1,14.5
1902,9,27,0.46,8.3,15.3
1902,9,28,0,9.3,16.5
1902,9,29,0.2,11.1,15.8
1902,9,30,0.38,9.4,14.6
1902,10,1,0,9,14.8
1902,10,2,0,6.1,13.1
1902,10,3,0,1.2,11.1
1902,10,4,0,-0.4,12.6
1902,10,5,0,5.3,11.8
1902,10,6,0,2.7,11.2
1902,10,7,0.38,5.1,10.9
1902,10,8,0,3.4,10.2
1902,10,9,0,1.6,11.5
1902,10,10,0,-0.4,10.9
1902,10,11,0,-0.2,10.6
1902,10,12,3.68,2,13.3
1902,10,13,6.63,7.4,12.9
1902,10,14,12.01,8.6,12.2
1902,10,15,47.7,9,13.1
1902,10,16,12.47,8.1,10.1
1902,10,17,0.41,4.1,10
1902,10,18,0.08,1.9,10.2
1902,10,19,3.2,2.3,10.1
1902,10,20,10.29,6.6,10.6
1902,10,21,10.72,5.6,10.8
1902,10,22,9.14,5.7,11.4
1902,10,23,22.12,11.3,12.6
1902,10,24,55.68,5.6,12.2
1902,10,25,0.1,2,12.3
1902,10,26,10.41,9.4,13.6
1902,10,27,0,3.1,9.7
1902,10,28,3.12,8.4,11.9
1902,10,29,7.77,8.9,12.9
1902,10,30,2.69,7.1,10.1
1902,10,31,11.28,6.9,13.7
1902,11,1,2.59,5.9,12.7
1902,11,2,2.46,3.6,8.9
1902,11,3,8.25,3.2,10.3
1902,11,4,0,4.2,11.4
1902,11,5,0,10,11.8
1902,11,6,0.81,10.7,13.9
1902,11,7,7.11,7.9,15.3
1902,11,8,6.32,6.7,10.7
1902,11,9,14.1,6.2,10.2
1902,11,10,1.4,5.7,10.6
1902,11,11,6.07,8.6,10.8
1902,11,12,11.25,8,11.2
1902,11,13,7.72,7.4,13.4
1902,11,14,0.3,5.7,11.5
1902,11,15,0.28,10.8,13.9
1902,11,16,0,7.2,11.1
1902,11,17,0,4.7,8.6
1902,11,18,0,4.4,8.1
1902,11,19,0,4.9,6.9
1902,11,20,0,3.9,7.3
1902,11,21,0,4.2,7.7
1902,11,22,1.75,4.9,7.2
1902,11,23,7.47,3.6,7.5
1902,11,24,0.1,2,10.1
1902,11,25,0.36,8.7,10.8
1902,11,26,0.58,7.9,10.6
1902,11,27,0.69,5.2,9.1
1902,11,28,11.63,7.5,10.1
1902,11,29,3.23,5.3,9.8
1902,11,30,0.2,5.6,9.8
1902,12,1,4.5,5.6,7.4
1902,12,2,2.36,5.4,6.9
1902,12,3,0,3.2,6.3
1902,12,4,0,1.1,3.9
1902,12,5,0,1.1,2.4
1902,12,6,0,-0.5,3.3
1902,12,7,0,-4.2,0.5
1902,12,8,0,-4.2,-0.6
1902,12,9,0,-2.4,4.8
1902,12,10,0,1.2,5.1
1902,12,11,0,0.8,5.7
1902,12,12,0,-0.2,4.2
1902,12,13,15.88,3.9,8.9
1902,12,14,22.12,6.1,12.9
1902,12,15,13.33,3.3,7.2
1902,12,16,23.14,5.1,10.9
1902,12,17,6.1,3.3,7.3
1902,12,18,19.18,3.7,7.4
1902,12,19,2.54,5.6,9.1
1902,12,20,0.61,7.7,10.6
1902,12,21,0.46,7.7,10.3
1902,12,22,1.93,6.5,7.8
1902,12,23,5.77,5.8,8.3
1902,12,24,13.74,8,9.6
1902,12,25,24.54,4.4,10.6
1902,12,26,12.9,4.3,10.7
1902,12,27,35.23,5.4,10.3
1902,12,28,8.23,1.1,6.1
1902,12,29,18.21,1,5.9
1902,12,30,0.97,2.4,5.2
1902,12,31,0.51,0.3,3.4
1903,1,1,1.04,-0.6,6.5
1903,1,2,13.87,3.5,6.4
1903,1,3,38.38,3.1,6.3
1903,1,4,21.67,2.8,8.1
1903,1,5,0,1.8,5.6
1903,1,6,11.25,2.5,5.9
1903,1,7,3.3,0.4,4.7
1903,1,8,0.13,-1.3,2.1
1903,1,9,4.88,-1.1,3.3
1903,1,10,2.44,-1.2,3.8
1903,1,11,0.15,-3.1,1.3
1903,1,12,0,-4.7,0.2
1903,1,13,0,-5.9,-2.1
1903,1,14,0,-4.9,1.8
1903,1,15,0,-2.1,4.1
1903,1,16,0,2.2,4.3
1903,1,17,0,1.3,5.1
1903,1,18,0,1.2,4.7
1903,1,19,0,1.3,6.2
1903,1,20,0,-0.2,3.9
1903,1,21,4.06,2.8,8.3
1903,1,22,31.6,2.2,7.4
1903,1,23,12.09,2.1,7.9
1903,1,24,24.26,4.8,8.4
1903,1,25,78.49,5.4,10
1903,1,26,18.92,6.7,10.2
